id,level,projected_hour,x,y,value,category,area,element,reference_year,reference_month,reference_day,reference_hour,reference_minute,ville
13348,0-SFC,0.5,507,839,65.03,ndfd,conus,temp,2017,6,2,8,30,SaltLake
13349,0-SFC,0.5,507,839,74.93,ndfd,conus,temp,2017,6,2,3,30,SaltLake
13350,0-SFC,0.5,507,839,70.97,ndfd,conus,temp,2017,6,5,15,30,SaltLake
13351,0-SFC,0.5,507,839,6.026,ndfd,conus,wspd,2017,6,3,10,30,SaltLake
13352,0-SFC,0.5,507,839,6.026,ndfd,conus,wspd,2017,6,3,0,30,SaltLake
13353,0-SFC,0.5,507,839,0.0,ndfd,conus,qpf,2017,6,24,17,30,SaltLake
13354,0-SFC,0.5,507,839,88.97,ndfd,conus,temp,2017,6,15,22,30,SaltLake
13355,0-SFC,0.5,507,839,4.082,ndfd,conus,wspd,2017,6,5,10,30,SaltLake
13356,0-SFC,0.5,507,839,63.05,ndfd,conus,temp,2017,6,19,11,30,SaltLake
13357,0-SFC,0.5,507,839,65.03,ndfd,conus,temp,2017,6,19,9,30,SaltLake
13358,0-SFC,0.5,507,839,85.01,ndfd,conus,temp,2017,6,29,23,30,SaltLake
13359,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,9,5,30,SanDiego
13360,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,20,11,30,SanDiego
13361,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,19,11,30,SanDiego
13362,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,23,11,30,SanDiego
13363,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,13,7,30,SanDiego
13364,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,28,7,30,SanDiego
13365,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,7,7,30,SanDiego
13366,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,10,2,30,SanDiego
13367,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,30,15,30,SanDiego
13368,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,1,1,30,SanDiego
13369,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,27,18,30,SanDiego
13370,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,15,5,30,SanDiego
13371,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,1,14,30,SanDiego
13372,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,15,17,30,SanDiego
13373,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,4,2,30,SanDiego
13374,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,28,18,30,SanDiego
13375,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,25,7,30,SanDiego
13376,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,13,17,30,SanDiego
13377,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,18,21,30,SanDiego
13378,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,4,17,30,SanDiego
13379,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,6,2,30,SanDiego
13380,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,10,17,30,SanDiego
13381,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,2,5,30,SanDiego
13382,0-SFC,0.5,268,510,72.05,ndfd,conus,temp,2017,6,24,19,30,SanDiego
13383,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,3,5,30,SanDiego
13384,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,23,5,30,SanDiego
13385,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,13,17,30,SanDiego
13386,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,10,5,30,SanDiego
13387,0-SFC,0.5,268,510,70.07,ndfd,conus,temp,2017,6,12,21,30,SanDiego
13388,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,28,9,30,SanDiego
13389,0-SFC,0.5,268,510,68.99,ndfd,conus,temp,2017,6,12,19,30,SanDiego
13390,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,23,11,30,SanDiego
13391,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,17,20,30,SanDiego
13392,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,11,5,30,SanDiego
13393,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,11,11,30,SanDiego
13394,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,23,23,30,SanDiego
13395,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,21,11,30,SanDiego
13396,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,7,11,30,SanDiego
13397,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,3,23,30,SanDiego
13398,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,25,12,30,SanDiego
13399,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,17,4,30,SanDiego
13400,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,10,1,30,SanDiego
13401,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,2,20,30,SanDiego
13402,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,11,4,30,SanDiego
13403,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,20,7,30,SanDiego
13404,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,27,7,30,SanDiego
13405,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,23,4,30,SanDiego
13406,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,12,5,30,SanDiego
13407,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,17,1,30,SanDiego
13408,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,12,13,30,SanDiego
13409,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,8,1,30,SanDiego
13410,0-SFC,0.5,268,510,8.942,ndfd,conus,wspd,2017,6,25,20,30,SanDiego
13411,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,5,21,30,SanDiego
13412,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,22,21,30,SanDiego
13413,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,26,9,30,SanDiego
13414,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,9,9,30,SanDiego
13415,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,18,5,30,SanDiego
13416,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,1,17,30,SanDiego
13417,0-SFC,0.5,268,510,70.97,ndfd,conus,temp,2017,6,23,20,30,SanDiego
13418,0-SFC,0.5,268,510,68.99,ndfd,conus,temp,2017,6,29,18,30,SanDiego
13419,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,17,23,30,SanDiego
13420,0-SFC,0.5,268,510,58.91,ndfd,conus,temp,2017,6,3,9,30,SanDiego
13421,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,4,17,30,SanDiego
13422,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,4,7,30,SanDiego
13423,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,22,16,30,SanDiego
13424,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,21,5,30,SanDiego
13425,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,20,3,30,SanDiego
13426,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,26,23,30,SanDiego
13427,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,17,15,30,SanDiego
13428,0-SFC,0.5,268,510,76.01,ndfd,conus,temp,2017,6,20,19,30,SanDiego
13429,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,4,12,30,SanDiego
13430,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,23,14,30,SanDiego
13431,0-SFC,0.5,268,510,70.07,ndfd,conus,temp,2017,6,27,2,30,SanDiego
13432,0-SFC,0.5,268,510,70.97,ndfd,conus,temp,2017,6,14,23,30,SanDiego
13433,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,2,5,30,SanDiego
13434,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,7,17,30,SanDiego
13435,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,26,5,30,SanDiego
13436,0-SFC,0.5,268,510,67.01,ndfd,conus,temp,2017,6,1,16,30,SanDiego
13437,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,18,8,30,SanDiego
13438,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,18,17,30,SanDiego
13439,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,2,10,30,SanDiego
13440,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,17,19,30,SanDiego
13441,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,6,9,30,SanDiego
13442,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,23,2,30,SanDiego
13443,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,14,0,30,SanDiego
13444,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,12,8,30,SanDiego
13445,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,8,7,30,SanDiego
13446,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,26,11,30,SanDiego
13447,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,20,13,30,SanDiego
13448,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,24,16,30,SanDiego
13449,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,19,9,30,SanDiego
13450,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,26,17,30,SanDiego
13451,0-SFC,0.5,268,510,72.95,ndfd,conus,temp,2017,6,24,20,30,SanDiego
13452,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,29,5,30,SanDiego
13453,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,8,17,30,SanDiego
13454,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,5,7,30,SanDiego
13455,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,5,23,30,SanDiego
13456,0-SFC,0.5,268,510,72.05,ndfd,conus,temp,2017,6,27,17,30,SanDiego
13457,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,9,10,30,SanDiego
13458,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,6,10,30,SanDiego
13459,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,17,18,30,SanDiego
13460,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,21,6,30,SanDiego
13461,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,7,11,30,SanDiego
13462,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,11,7,30,SanDiego
13463,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,29,19,30,SanDiego
13464,0-SFC,0.5,268,510,74.03,ndfd,conus,temp,2017,6,25,21,30,SanDiego
13465,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,5,1,30,SanDiego
13466,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,1,15,30,SanDiego
13467,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,7,3,30,SanDiego
13468,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,30,6,30,SanDiego
13469,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,23,6,30,SanDiego
13470,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,9,6,30,SanDiego
13471,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,26,12,30,SanDiego
13472,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,15,8,30,SanDiego
13473,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,19,7,30,SanDiego
13474,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,6,8,30,SanDiego
13475,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,7,16,30,SanDiego
13476,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,9,4,30,SanDiego
13477,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,1,4,30,SanDiego
13478,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,23,13,30,SanDiego
13479,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,29,0,30,SanDiego
13480,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,2,21,30,SanDiego
13481,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,12,17,30,SanDiego
13482,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,15,13,30,SanDiego
13483,0-SFC,0.5,268,510,70.07,ndfd,conus,temp,2017,6,23,21,30,SanDiego
13484,0-SFC,0.5,268,510,72.05,ndfd,conus,temp,2017,6,17,0,30,SanDiego
13485,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,18,19,30,SanDiego
13486,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,19,6,30,SanDiego
13487,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,16,11,30,SanDiego
13488,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,1,17,30,SanDiego
13489,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,21,11,30,SanDiego
13490,0-SFC,0.5,268,510,67.01,ndfd,conus,temp,2017,6,4,18,30,SanDiego
13491,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,14,23,30,SanDiego
13492,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,14,7,30,SanDiego
13493,0-SFC,0.5,268,510,70.07,ndfd,conus,temp,2017,6,17,17,30,SanDiego
13494,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,21,4,30,SanDiego
13495,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,12,4,30,SanDiego
13496,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,14,2,30,SanDiego
13497,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,19,13,30,SanDiego
13498,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,25,13,30,SanDiego
13499,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,25,11,30,SanDiego
13500,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,29,7,30,SanDiego
13501,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,15,12,30,SanDiego
13502,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,18,7,30,SanDiego
13503,0-SFC,0.5,268,510,74.93,ndfd,conus,temp,2017,6,21,19,30,SanDiego
13504,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,3,4,30,SanDiego
13505,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,23,1,30,SanDiego
13506,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,27,5,30,SanDiego
13507,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,10,5,30,SanDiego
13508,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,28,12,30,SanDiego
13509,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,16,10,30,SanDiego
13510,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,14,11,30,SanDiego
13511,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,5,21,30,SanDiego
13512,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,10,9,30,SanDiego
13513,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,4,20,30,SanDiego
13514,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,3,9,30,SanDiego
13515,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,17,14,30,SanDiego
13516,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,30,12,30,SanDiego
13517,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,3,15,30,SanDiego
13518,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,20,15,30,SanDiego
13519,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,18,20,30,SanDiego
13520,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,5,12,30,SanDiego
13521,0-SFC,0.5,268,510,72.95,ndfd,conus,temp,2017,6,14,20,30,SanDiego
13522,0-SFC,0.5,268,510,76.91,ndfd,conus,temp,2017,6,19,20,30,SanDiego
13523,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,5,12,30,SanDiego
13524,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,10,13,30,SanDiego
13525,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,20,12,30,SanDiego
13526,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,13,9,30,SanDiego
13527,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,13,2,30,SanDiego
13528,0-SFC,0.5,268,510,74.93,ndfd,conus,temp,2017,6,21,21,30,SanDiego
13529,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,17,5,30,SanDiego
13530,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,14,10,30,SanDiego
13531,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,17,14,30,SanDiego
13532,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,29,5,30,SanDiego
13533,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,2,15,30,SanDiego
13534,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,11,12,30,SanDiego
13535,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,10,1,30,SanDiego
13536,0-SFC,0.5,268,510,67.01,ndfd,conus,temp,2017,6,15,16,30,SanDiego
13537,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,28,3,30,SanDiego
13538,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,24,15,30,SanDiego
13539,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,8,13,30,SanDiego
13540,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,1,4,30,SanDiego
13541,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,4,8,30,SanDiego
13542,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,10,6,30,SanDiego
13543,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,14,10,30,SanDiego
13544,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,14,7,30,SanDiego
13545,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,15,20,30,SanDiego
13546,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,7,11,30,SanDiego
13547,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,1,16,30,SanDiego
13548,0-SFC,0.5,268,510,68.99,ndfd,conus,temp,2017,6,3,22,30,SanDiego
13549,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,22,13,30,SanDiego
13550,0-SFC,0.5,268,510,76.91,ndfd,conus,temp,2017,6,19,22,30,SanDiego
13551,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,1,9,30,SanDiego
13552,0-SFC,0.5,268,510,67.01,ndfd,conus,temp,2017,6,3,17,30,SanDiego
13553,0-SFC,0.5,268,510,72.95,ndfd,conus,temp,2017,6,24,22,30,SanDiego
13554,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,30,16,30,SanDiego
13555,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,29,11,30,SanDiego
13556,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,24,12,30,SanDiego
13557,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,18,11,30,SanDiego
13558,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,16,5,30,SanDiego
13559,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,18,11,30,SanDiego
13560,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,12,7,30,SanDiego
13561,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,1,3,30,SanDiego
13562,0-SFC,0.5,268,510,74.03,ndfd,conus,temp,2017,6,27,23,30,SanDiego
13563,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,19,11,30,SanDiego
13564,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,20,6,30,SanDiego
13565,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,7,2,30,SanDiego
13566,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,20,11,30,SanDiego
13567,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,10,11,30,SanDiego
13568,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,18,11,30,SanDiego
13569,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,14,11,30,SanDiego
13570,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,10,19,30,SanDiego
13571,0-SFC,0.5,268,510,65.93,ndfd,conus,temp,2017,6,19,3,30,SanDiego
13572,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,3,5,30,SanDiego
13573,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,20,5,30,SanDiego
13574,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,28,17,30,SanDiego
13575,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,17,4,30,SanDiego
13576,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,28,14,30,SanDiego
13577,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,23,12,30,SanDiego
13578,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,27,21,30,SanDiego
13579,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,8,9,30,SanDiego
13580,0-SFC,0.5,268,510,0.972,ndfd,conus,wspd,2017,6,13,8,30,SanDiego
13581,0-SFC,0.5,268,510,5.054,ndfd,conus,wspd,2017,6,21,5,30,SanDiego
13582,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,19,8,30,SanDiego
13583,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,9,3,30,SanDiego
13584,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,16,12,30,SanDiego
13585,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,16,6,30,SanDiego
13586,0-SFC,0.5,268,510,74.93,ndfd,conus,temp,2017,6,17,22,30,SanDiego
13587,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,27,10,30,SanDiego
13588,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,16,21,30,SanDiego
13589,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,24,14,30,SanDiego
13590,0-SFC,0.5,268,510,63.05,ndfd,conus,temp,2017,6,18,14,30,SanDiego
13591,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,2,1,30,SanDiego
13592,0-SFC,0.5,268,510,61.07,ndfd,conus,temp,2017,6,8,8,30,SanDiego
13593,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,18,10,30,SanDiego
13594,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,11,3,30,SanDiego
13595,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,29,11,30,SanDiego
13596,0-SFC,0.5,268,510,65.03,ndfd,conus,temp,2017,6,8,17,30,SanDiego
13597,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,13,11,30,SanDiego
13598,0-SFC,0.5,268,510,0.0,ndfd,conus,snow,2017,6,27,23,30,SanDiego
13599,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,4,7,30,SanDiego
13600,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,29,11,30,SanDiego
13601,0-SFC,0.5,268,510,67.91,ndfd,conus,temp,2017,6,30,17,30,SanDiego
13602,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,8,11,30,SanDiego
13603,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,25,12,30,SanDiego
13604,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,28,5,30,SanDiego
13605,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,21,11,30,SanDiego
13606,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,19,3,30,SanDiego
13607,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,28,5,30,SanDiego
13608,0-SFC,0.5,268,510,6.998,ndfd,conus,wspd,2017,6,17,23,30,SanDiego
13609,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,24,14,30,SanDiego
13610,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,27,15,30,SanDiego
13611,0-SFC,0.5,268,510,0.0,ndfd,conus,qpf,2017,6,20,17,30,SanDiego
13612,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,3,8,30,SanDiego
13613,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,4,3,30,SanDiego
13614,0-SFC,0.5,268,510,7.97,ndfd,conus,wspd,2017,6,12,0,30,SanDiego
13615,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,2,8,30,SanDiego
13616,0-SFC,0.5,268,510,61.97,ndfd,conus,temp,2017,6,23,10,30,SanDiego
13617,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,18,5,30,SanDiego
13618,0-SFC,0.5,268,510,74.03,ndfd,conus,temp,2017,6,21,18,30,SanDiego
13619,0-SFC,0.5,268,510,1.944,ndfd,conus,wspd,2017,6,6,5,30,SanDiego
13620,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,27,8,30,SanDiego
13621,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,28,2,30,SanDiego
13622,0-SFC,0.5,268,510,63.95,ndfd,conus,temp,2017,6,13,3,30,SanDiego
13623,0-SFC,0.5,268,510,6.026,ndfd,conus,wspd,2017,6,12,18,30,SanDiego
13624,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,25,13,30,SanDiego
13625,0-SFC,0.5,268,510,68.99,ndfd,conus,temp,2017,6,29,19,30,SanDiego
13626,0-SFC,0.5,268,510,2.916,ndfd,conus,wspd,2017,6,25,15,30,SanDiego
13627,0-SFC,0.5,268,510,74.93,ndfd,conus,temp,2017,6,26,17,30,SanDiego
13628,0-SFC,0.5,268,510,4.082,ndfd,conus,wspd,2017,6,1,5,30,SanDiego
